Album_Points,Voter_id
10,282
10,282
10,282
10,282
10,282
10,283
10,283
10,283
10,283
10,283
10,283
10,283
10,283
10,283
10,283
10,284
10,284
10,284
10,284
10,284
10,284
10,284
10,284
10,284
10,284
15,285
13,285
12,285
11,285
11,285
9,285
8,285
8,285
7,285
6,285
15,286
15,286
10,286
10,286
10,286
10,286
10,286
10,286
5,286
5,286
15,287
14,287
13,287
12,287
11,287
9,287
8,287
7,287
6,287
5,287
20,288
20,288
10,288
10,288
10,288
10,288
5,288
5,288
5,288
5,288
10,289
10,289
10,289
10,289
10,289
10,289
10,289
10,289
10,289
10,289
10,290
10,290
10,290
10,290
10,290
10,290
10,290
10,290
10,290
10,290
10,291
10,291
10,291
10,291
10,291
10,291
10,291
10,291
10,291
10,291
20,292
16,292
12,292
11,292
10,292
10,292
6,292
5,292
5,292
5,292
30,293
17,293
16,293
6,293
6,293
5,293
5,293
5,293
5,293
5,293
15,294
14,294
13,294
11,294
10,294
9,294
8,294
7,294
7,294
6,294
20,295
15,295
10,295
10,295
10,295
10,295
10,295
5,295
5,295
5,295
10,296
10,296
10,296
10,296
10,296
10,296
10,296
10,296
10,296
10,296
16,297
14,297
13,297
12,297
10,297
9,297
8,297
7,297
6,297
5,297
19,298
13,298
12,298
11,298
10,298
9,298
8,298
7,298
6,298
5,298
10,299
10,299
10,299
10,299
10,299
10,299
10,299
10,299
10,299
10,299
10,300
10,300
10,300
10,300
10,300
10,300
10,300
10,300
10,300
10,300
15,301
13,301
12,301
10,301
10,301
10,301
9,301
8,301
7,301
6,301
10,302
10,302
10,302
10,302
10,302
10,302
10,302
10,302
10,302
10,302
25,303
25,303
15,303
5,303
5,303
5,303
5,303
5,303
5,303
5,303
20,304
15,304
15,304
10,304
10,304
10,304
5,304
5,304
5,304
5,304
14,305
13,305
12,305
12,305
11,305
9,305
8,305
8,305
7,305
6,305
10,306
10,306
10,306
10,306
10,306
10,306
10,306
10,306
10,306
10,306
30,307
30,307
5,307
5,307
5,307
5,307
5,307
5,307
5,307
5,307
10,308
10,308
10,308
10,308
10,308
10,308
10,308
10,308
10,308
10,308
10,309
10,309
10,309
10,309
10,309
10,309
10,309
10,309
10,309
10,309
10,310
10,310
10,310
10,310
10,310
10,310
10,310
10,310
10,310
10,310
20,311
15,311
15,311
15,311
10,311
5,311
5,311
5,311
5,311
5,311
26,312
24,312
15,312
5,312
5,312
5,312
5,312
5,312
5,312
5,312
15,313
15,313
14,313
11,313
10,313
9,313
8,313
7,313
6,313
5,313
10,314
10,314
10,314
10,314
10,314
10,314
10,314
10,314
10,314
10,314
15,315
15,315
10,315
10,315
10,315
10,315
10,315
10,315
5,315
5,315
12,316
11,316
10,316
10,316
10,316
10,316
10,316
10,316
9,316
8,316
14,317
14,317
12,317
11,317
11,317
10,317
10,317
7,317
6,317
5,317
10,318
10,318
10,318
10,318
10,318
10,318
10,318
10,318
10,318
10,318
10,319
10,319
10,319
10,319
10,319
10,319
10,319
10,319
10,319
10,319
20,320
13,320
12,320
11,320
9,320
9,320
8,320
7,320
6,320
5,320
15,321
14,321
13,321
12,321
11,321
9,321
8,321
7,321
6,321
5,321
14,322
13,322
12,322
11,322
10,322
10,322
9,322
8,322
7,322
6,322
10,323
10,323
10,323
10,323
10,323
10,323
10,323
10,323
10,323
10,323
10,324
10,324
10,324
10,324
10,324
10,324
10,324
10,324
10,324
10,324
10,325
10,325
10,325
10,325
10,325
10,325
10,325
10,325
10,325
10,325
15,326
15,326
10,326
10,326
10,326
10,326
10,326
10,326
5,326
5,326
12,327
12,327
10,327
10,327
10,327
10,327
10,327
10,327
8,327
8,327
20,328
15,328
15,328
10,328
10,328
10,328
5,328
5,328
5,328
5,328
12,329
12,329
10,329
10,329
10,329
10,329
10,329
10,329
8,329
8,329
30,330
16,330
12,330
10,330
6,330
6,330
5,330
5,330
5,330
5,330
19,331
9,331
9,331
9,331
9,331
9,331
9,331
9,331
9,331
9,331
25,332
20,332
15,332
10,332
5,332
5,332
5,332
5,332
5,332
5,332
18,333
18,333
12,333
12,333
10,333
10,333
5,333
5,333
5,333
5,333
15,334
15,334
13,334
12,334
10,334
9,334
8,334
7,334
6,334
5,334
19,335
19,335
12,335
10,335
9,335
7,335
7,335
7,335
5,335
5,335
10,336
10,336
10,336
10,336
10,336
10,336
10,336
10,336
10,336
10,336
10,337
10,337
10,337
10,337
10,337
10,337
10,337
10,337
10,337
10,337
10,338
10,338
10,338
10,338
10,338
10,338
10,338
10,338
10,338
10,338
15,339
15,339
10,339
10,339
10,339
10,339
10,339
10,339
5,339
5,339
10,340
10,340
10,340
10,340
10,340
10,340
10,340
10,340
10,340
10,340
10,341
10,341
10,341
10,341
10,341
10,341
10,341
10,341
10,341
10,341
15,342
15,342
15,342
15,342
10,342
10,342
5,342
5,342
10,343
10,343
10,343
10,343
10,343
10,343
10,343
10,343
10,343
10,343
19,344
17,344
12,344
12,344
10,344
10,344
5,344
5,344
5,344
5,344
20,345
20,345
15,345
15,345
5,345
5,345
10,346
10,346
10,346
10,346
10,346
10,346
10,346
10,346
10,346
10,346
15,347
10,347
10,347
10,347
10,347
10,347
10,347
10,347
10,347
5,347
10,348
10,348
10,348
10,348
10,348
10,348
10,348
10,348
10,348
10,348
15,349
15,349
10,349
10,349
10,349
10,349
10,349
10,349
10,350
10,350
10,350
10,350
10,350
10,350
10,350
10,350
10,350
10,350
10,351
10,351
10,351
10,351
10,351
10,351
10,351
10,351
10,351
10,351
10,352
10,352
10,352
10,352
10,352
10,352
10,352
10,352
10,352
10,352
15,353
13,353
12,353
10,353
10,353
10,353
10,353
10,353
5,353
5,353
14,354
13,354
12,354
11,354
10,354
10,354
9,354
8,354
7,354
6,354
30,355
30,355
5,355
5,355
5,355
5,355
5,355
5,355
5,355
5,355
15,356
15,356
13,356
12,356
11,356
10,356
9,356
5,356
5,356
5,356
20,357
18,357
17,357
15,357
5,357
5,357
5,357
5,357
5,357
5,357
10,358
10,358
10,358
10,358
10,358
10,358
10,358
10,358
10,358
10,358
30,359
23,359
10,359
6,359
6,359
5,359
5,359
5,359
5,359
5,359
10,360
10,360
10,360
10,360
10,360
10,360
10,360
10,360
10,360
10,360
15,361
15,361
13,361
11,361
11,361
10,361
8,361
6,361
6,361
5,361
15,362
15,362
13,362
11,362
10,362
9,362
8,362
7,362
7,362
5,362
10,363
10,363
10,363
10,363
10,363
10,363
10,363
10,363
10,363
10,363
27,364
9,364
9,364
9,364
8,364
8,364
8,364
8,364
8,364
6,364
10,365
10,365
10,365
10,365
10,365
10,365
10,365
10,365
10,365
10,365
10,366
10,366
10,366
10,366
10,366
10,366
10,366
10,366
10,366
10,366
10,367
10,367
10,367
10,367
10,367
10,367
10,367
10,367
10,367
10,367
15,368
10,368
10,368
10,368
10,368
9,368
9,368
9,368
9,368
9,368
15,369
15,369
15,369
15,369
10,369
10,369
5,369
5,369
5,369
5,369
15,370
12,370
10,370
10,370
10,370
10,370
10,370
10,370
8,370
5,370
20,371
20,371
15,371
10,371
10,371
5,371
5,371
5,371
5,371
5,371
15,372
14,372
13,372
12,372
11,372
9,372
8,372
7,372
6,372
5,372
30,373
30,373
5,373
5,373
5,373
5,373
5,373
5,373
5,373
5,373
10,374
10,374
10,374
10,374
10,374
10,374
10,374
10,374
10,374
10,374
30,375
20,375
15,375
5,375
5,375
30,376
10,376
10,376
10,376
10,376
10,376
5,376
5,376
5,376
5,376
10,377
10,377
10,377
10,377
10,377
10,377
10,377
10,377
10,377
10,377
15,378
14,378
13,378
12,378
11,378
9,378
8,378
7,378
6,378
5,378
10,379
10,379
10,379
10,379
10,379
10,379
10,379
10,379
10,379
10,379
16,380
16,380
12,380
10,380
10,380
10,380
8,380
7,380
6,380
5,380
15,381
14,381
13,381
12,381
11,381
9,381
8,381
7,381
6,381
5,381
30,382
20,382
10,382
10,382
5,382
5,382
5,382
5,382
5,382
5,382
10,383
10,383
10,383
10,383
10,383
10,383
10,383
10,383
10,383
10,383
20,384
15,384
15,384
10,384
10,384
6,384
6,384
6,384
6,384
6,384
25,385
15,385
10,385
10,385
10,385
10,385
5,385
5,385
5,385
5,385
15,386
12,386
11,386
11,386
10,386
10,386
9,386
9,386
8,386
5,386
10,387
10,387
10,387
10,387
10,387
10,387
10,387
10,387
10,387
10,387
15,388
12,388
10,388
10,388
10,388
10,388
9,388
8,388
8,388
8,388
20,389
12,389
11,389
9,389
8,389
8,389
8,389
8,389
8,389
8,389
25,390
15,390
10,390
10,390
10,390
10,390
5,390
5,390
5,390
5,390
10,391
10,391
10,391
10,391
10,391
10,391
10,391
10,391
10,391
10,391
25,392
20,392
15,392
10,392
5,392
5,392
5,392
5,392
5,392
5,392
10,393
10,393
10,393
10,393
10,393
10,393
10,393
10,393
10,393
10,393
30,394
20,394
10,394
10,394
5,394
5,394
5,394
5,394
5,394
5,394
10,395
10,395
10,395
10,395
10,395
10,395
10,395
10,395
10,395
10,395
12,396
12,396
12,396
10,396
10,396
10,396
10,396
8,396
8,396
8,396
30,397
25,397
10,397
5,397
5,397
5,397
5,397
5,397
5,397
5,397
25,398
20,398
15,398
10,398
5,398
5,398
5,398
5,398
5,398
5,398
21,399
20,399
15,399
10,399
9,399
5,399
5,399
5,399
5,399
5,399
19,400
15,400
13,400
11,400
9,400
8,400
8,400
7,400
5,400
5,400
15,401
14,401
13,401
12,401
11,401
9,401
8,401
7,401
6,401
5,401
10,402
10,402
10,402
10,402
10,402
10,402
10,402
10,402
10,402
10,402
15,403
13,403
12,403
12,403
11,403
10,403
9,403
8,403
5,403
5,403
13,404
12,404
11,404
10,404
10,404
10,404
9,404
9,404
8,404
8,404
15,405
15,405
15,405
10,405
10,405
10,405
10,405
5,405
5,405
5,405
30,406
10,406
10,406
10,406
10,406
10,406
5,406
5,406
5,406
5,406
15,407
14,407
13,407
12,407
11,407
9,407
8,407
7,407
6,407
5,407
15,408
14,408
13,408
12,408
11,408
9,408
8,408
7,408
6,408
5,408
20,409
15,409
15,409
10,409
10,409
10,409
5,409
5,409
5,409
5,409
22,410
12,410
12,410
12,410
9,410
9,410
7,410
7,410
5,410
5,410
13,411
12,411
11,411
11,411
10,411
10,411
9,411
8,411
8,411
8,411
20,412
15,412
15,412
10,412
10,412
10,412
5,412
5,412
5,412
5,412
10,413
10,413
10,413
10,413
10,413
10,413
10,413
10,413
10,413
10,413
15,414
14,414
13,414
12,414
11,414
9,414
8,414
7,414
6,414
5,414
10,415
10,415
10,415
10,415
10,415
10,415
10,415
10,415
10,415
10,415
15,416
15,416
15,416
15,416
10,416
10,416
5,416
5,416
5,416
5,416
10,417
10,417
10,417
10,417
10,417
10,417
10,417
10,417
10,417
10,417
30,418
15,418
10,418
10,418
10,418
5,418
5,418
5,418
5,418
5,418
25,419
13,419
13,419
7,419
7,419
7,419
7,419
7,419
7,419
7,419
10,420
10,420
10,420
10,420
10,420
10,420
10,420
10,420
10,420
10,420
15,421
15,421
15,421
15,421
15,421
5,421
5,421
5,421
5,421
5,421
20,422
20,422
15,422
10,422
10,422
5,422
5,422
5,422
5,422
5,422
25,423
20,423
15,423
10,423
5,423
5,423
5,423
5,423
5,423
5,423
10,424
10,424
10,424
10,424
10,424
10,424
10,424
10,424
10,424
10,424
15,425
15,425
15,425
10,425
10,425
10,425
10,425
5,425
5,425
5,425
10,426
10,426
10,426
10,426
10,426
10,426
10,426
10,426
10,426
10,426
30,427
15,427
15,427
10,427
5,427
5,427
5,427
5,427
5,427
5,427
17,428
16,428
13,428
12,428
10,428
9,428
8,428
5,428
5,428
5,428
15,429
15,429
15,429
15,429
15,429
10,430
10,430
10,430
10,430
10,430
10,430
10,430
10,430
10,430
10,430
18,431
16,431
14,431
12,431
10,431
8,431
7,431
5,431
5,431
5,431
10,432
10,432
10,432
10,432
10,432
10,432
10,432
10,432
10,432
10,432
17,433
15,433
12,433
11,433
10,433
9,433
8,433
7,433
6,433
5,433
10,434
10,434
10,434
10,434
10,434
10,434
10,434
10,434
10,434
10,434
14,435
14,435
14,435
11,435
11,435
9,435
9,435
8,435
5,435
5,435
10,436
10,436
10,436
10,436
10,436
10,436
10,436
10,436
10,436
10,436
10,437
10,437
10,437
10,437
10,437
10,437
10,437
10,437
10,437
10,437
25,438
15,438
15,438
15,438
5,438
5,438
5,438
5,438
5,438
5,438
10,439
10,439
10,439
10,439
10,439
10,439
10,439
10,439
10,439
10,439
10,440
10,440
10,440
10,440
10,440
10,440
10,440
10,440
10,440
10,440
18,441
15,441
13,441
11,441
10,441
9,441
8,441
6,441
5,441
5,441
10,442
10,442
10,442
10,442
10,442
10,442
10,442
10,442
10,442
10,442
15,443
10,443
10,443
10,443
10,443
10,443
10,443
10,443
10,443
5,443
23,444
23,444
12,444
10,444
6,444
6,444
5,444
5,444
5,444
5,444
20,445
20,445
20,445
10,445
5,445
5,445
5,445
5,445
5,445
5,445
10,446
10,446
10,446
10,446
10,446
10,446
10,446
10,446
10,446
10,446
10,447
10,447
10,447
10,447
10,447
10,447
10,447
10,447
10,447
10,447
20,448
20,448
20,448
10,448
5,448
5,448
5,448
5,448
5,448
5,448
15,449
14,449
13,449
12,449
11,449
7,449
7,449
7,449
7,449
7,449
30,450
14,450
13,450
13,450
5,450
5,450
5,450
5,450
5,450
5,450
10,451
10,451
10,451
10,451
10,451
10,451
10,451
10,451
10,451
10,451
19,452
9,452
9,452
9,452
9,452
9,452
9,452
9,452
9,452
9,452
15,453
13,453
12,453
12,453
11,453
9,453
8,453
8,453
7,453
5,453
15,454
15,454
15,454
10,454
10,454
10,454
10,454
5,454
5,454
5,454
12,455
11,455
11,455
11,455
10,455
10,455
9,455
9,455
9,455
8,455
20,456
15,456
15,456
15,456
10,456
5,456
5,456
5,456
5,456
5,456
10,457
10,457
10,457
10,457
10,457
10,457
10,457
10,457
10,457
10,457
10,458
10,458
10,458
10,458
10,458
10,458
10,458
10,458
10,458
10,458
10,459
10,459
10,459
10,459
10,459
10,459
10,459
10,459
10,459
10,459
30,460
10,460
10,460
10,460
10,460
10,460
5,460
5,460
5,460
5,460
10,461
10,461
10,461
10,461
10,461
10,461
10,461
10,461
10,461
10,461
20,462
15,462
15,462
12,462
10,462
8,462
5,462
5,462
5,462
5,462
30,463
10,463
10,463
10,463
10,463
10,463
5,463
5,463
5,463
5,463
10,464
10,464
10,464
10,464
10,464
10,464
10,464
10,464
10,464
10,464
15,465
14,465
13,465
12,465
11,465
9,465
8,465
7,465
6,465
5,465
30,466
20,466
10,466
10,466
5,466
5,466
5,466
5,466
5,466
5,466
10,467
10,467
10,467
10,467
10,467
10,467
10,467
10,467
10,467
10,467
30,468
10,468
10,468
10,468
10,468
10,468
5,468
5,468
5,468
5,468
18,469
18,469
12,469
12,469
8,469
8,469
6,469
6,469
6,469
6,469
10,470
10,470
10,470
10,470
10,470
10,470
10,470
10,470
10,470
10,470
20,471
15,471
15,471
10,471
10,471
10,471
5,471
5,471
5,471
5,471
20,472
15,472
15,472
10,472
10,472
10,472
5,472
5,472
5,472
5,472
10,473
10,473
10,473
10,473
10,473
10,473
10,473
10,473
10,473
10,473
10,474
10,474
10,474
10,474
10,474
10,474
10,474
10,474
10,474
10,474
20,475
10,475
10,475
10,475
10,475
10,475
10,475
10,475
5,475
5,475
17,476
12,476
12,476
12,476
12,476
7,476
7,476
7,476
7,476
7,476
14,477
13,477
12,477
11,477
10,477
10,477
9,477
8,477
7,477
6,477
15,478
15,478
15,478
10,478
10,478
10,478
10,478
5,478
5,478
5,478
15,479
15,479
15,479
15,479
15,479
10,480
10,480
10,480
10,480
10,480
10,480
10,480
10,480
10,480
10,480
10,481
10,481
10,481
10,481
10,481
10,481
10,481
10,481
10,481
10,481
10,482
10,482
10,482
10,482
10,482
10,482
10,482
10,482
10,482
10,482
15,483
15,483
15,483
15,483
15,483
5,483
5,483
5,483
5,483
5,483
10,484
10,484
10,484
10,484
10,484
10,484
10,484
10,484
10,484
10,484
20,485
16,485
12,485
11,485
10,485
8,485
7,485
6,485
5,485
5,485
25,486
20,486
10,486
9,486
8,486
7,486
6,486
5,486
5,486
5,486
20,487
10,487
10,487
10,487
10,487
10,487
10,487
10,487
5,487
5,487
10,488
10,488
10,488
10,488
10,488
10,488
10,488
10,488
10,488
10,488
10,489
10,489
10,489
10,489
10,489
10,489
10,489
10,489
10,489
10,489
20,490
20,490
10,490
10,490
10,490
10,490
5,490
5,490
5,490
5,490
19,491
17,491
13,491
10,491
8,491
7,491
7,491
7,491
6,491
6,491
15,492
10,492
10,492
10,492
10,492
10,492
10,492
10,492
10,492
5,492
10,493
10,493
10,493
10,493
10,493
10,493
10,493
10,493
10,493
10,493
25,494
15,494
10,494
10,494
10,494
10,494
5,494
5,494
5,494
5,494
20,495
10,495
10,495
10,495
10,495
10,495
10,495
10,495
5,495
5,495
12,496
12,496
12,496
11,496
11,496
11,496
11,496
7,496
7,496
6,496
30,497
15,497
10,497
10,497
10,497
5,497
5,497
5,497
5,497
5,497
10,498
10,498
10,498
10,498
10,498
10,498
10,498
10,498
10,498
10,498
10,499
10,499
10,499
10,499
10,499
10,499
10,499
10,499
10,499
10,499
15,500
14,500
14,500
10,500
10,500
9,500
8,500
7,500
7,500
6,500
20,501
20,501
10,501
10,501
10,501
10,501
5,501
5,501
5,501
5,501
10,502
10,502
10,502
10,502
10,502
10,502
10,502
10,502
10,502
10,502
15,503
15,503
10,503
10,503
10,503
8,503
8,503
8,503
8,503
8,503
15,504
15,504
15,504
10,504
10,504
10,504
10,504
5,504
5,504
5,504
10,505
10,505
10,505
10,505
10,505
10,505
10,505
10,505
10,505
10,505
30,506
15,506
10,506
10,506
10,506
5,506
5,506
5,506
5,506
5,506
14,507
12,507
12,507
11,507
10,507
10,507
9,507
8,507
8,507
6,507
10,508
10,508
10,508
10,508
10,508
10,508
10,508
10,508
10,508
10,508
10,509
10,509
10,509
10,509
10,509
10,509
10,509
10,509
10,509
10,509
17,510
15,510
14,510
12,510
10,510
8,510
7,510
6,510
6,510
5,510
20,511
15,511
13,511
12,511
10,511
8,511
7,511
5,511
5,511
5,511
10,512
10,512
10,512
10,512
10,512
10,512
10,512
10,512
10,512
10,512
20,513
15,513
10,513
10,513
10,513
10,513
10,513
5,513
5,513
5,513
15,514
15,514
14,514
13,514
12,514
8,514
7,514
6,514
5,514
5,514
20,515
20,515
20,515
10,515
5,515
5,515
5,515
5,515
5,515
5,515
10,516
10,516
10,516
10,516
10,516
10,516
10,516
10,516
10,516
10,516
10,517
10,517
10,517
10,517
10,517
10,517
10,517
10,517
10,517
10,517
15,518
14,518
13,518
12,518
11,518
9,518
8,518
7,518
6,518
5,518
15,519
14,519
13,519
12,519
11,519
9,519
8,519
7,519
6,519
5,519
10,520
10,520
10,520
10,520
10,520
10,520
10,520
10,520
10,520
10,520
10,521
10,521
10,521
10,521
10,521
10,521
10,521
10,521
10,521
10,521
10,522
10,522
10,522
10,522
10,522
10,522
10,522
10,522
10,522
10,522
20,523
15,523
15,523
10,523
10,523
10,523
5,523
5,523
5,523
5,523
10,524
10,524
10,524
10,524
10,524
10,524
10,524
10,524
10,524
10,524
20,525
20,525
10,525
10,525
10,525
10,525
5,525
5,525
5,525
5,525
30,526
8,526
8,526
8,526
8,526
8,526
8,526
8,526
7,526
7,526
15,527
15,527
15,527
10,527
10,527
10,527
7,527
7,527
6,527
5,527
20,528
15,528
15,528
9,528
8,528
8,528
7,528
7,528
6,528
5,528
10,529
10,529
10,529
10,529
10,529
10,529
10,529
10,529
10,529
10,529
30,530
15,530
15,530
10,530
5,530
5,530
5,530
5,530
5,530
5,530
10,531
10,531
10,531
10,531
10,531
10,531
10,531
10,531
10,531
10,531
20,532
10,532
10,532
10,532
10,532
10,532
10,532
10,532
5,532
5,532
15,533
10,533
10,533
10,533
10,533
10,533
10,533
10,533
10,533
5,533
30,534
10,534
10,534
10,534
10,534
10,534
5,534
5,534
5,534
5,534
10,535
10,535
10,535
10,535
10,535
10,535
10,535
10,535
10,535
10,535
20,536
15,536
10,536
10,536
10,536
10,536
10,536
5,536
5,536
5,536
20,537
20,537
8,537
8,537
8,537
8,537
7,537
7,537
7,537
7,537
30,538
10,538
10,538
10,538
10,538
10,538
5,538
5,538
5,538
5,538
10,539
10,539
10,539
10,539
10,539
10,539
10,539
10,539
10,539
10,539
15,540
15,540
15,540
15,540
10,540
8,540
7,540
5,540
5,540
5,540
25,541
20,541
13,541
9,541
7,541
6,541
5,541
5,541
5,541
5,541
10,542
10,542
10,542
10,542
10,542
10,542
10,542
10,542
10,542
10,542
15,543
13,543
12,543
11,543
9,543
8,543
7,543
6,543
5,543
25,544
10,544
10,544
10,544
10,544
9,544
8,544
7,544
6,544
5,544
10,545
10,545
10,545
10,545
10,545
10,545
10,545
10,545
10,545
10,545
10,546
10,546
10,546
10,546
10,546
10,546
10,546
10,546
10,546
10,546
21,547
15,547
8,547
8,547
8,547
8,547
8,547
8,547
8,547
8,547
